transaction_id,user_id,timestamp,amount,merchant_category,location,device_id,transaction_type,avg_user_amount,transaction_frequency,time_since_last_txn,is_foreign_transaction,is_high_risk_merchant,fraud_label
T2439,U1119,2026-03-13 07:38:37.198774,4750,food,UK,D29,debit,1981,17,104,0,0,0
T2440,U1662,2026-04-03 23:06:37.198784,386,jewelry,India,D22,credit,689,2,53,1,1,0
T2441,U1774,2026-03-21 11:15:37.198802,478,groceries,Canada,D24,debit,936,14,6,1,0,0
T2442,U1157,2026-03-02 05:16:37.198814,2622,jewelry,India,D45,debit,1798,9,67,1,1,1
T2443,U1092,2026-03-31 13:36:37.198824,657,food,UK,D46,debit,520,12,85,0,0,0
T2444,U1770,2026-03-12 07:14:37.198840,1986,travel,UK,D43,debit,1751,20,63,0,0,0
T2445,U1137,2026-03-12 22:01:37.198852,157,food,USA,D30,debit,132,14,60,0,0,0
T2446,U1314,2026-03-25 06:16:37.198863,238,food,India,D41,debit,1689,9,81,1,0,0
T2447,U1423,2026-03-11 02:36:37.198873,1530,groceries,UK,D41,debit,1507,2,18,0,0,0
T2448,U1229,2026-03-16 07:26:37.198884,1720,luxury,Canada,D33,debit,1887,15,31,0,1,1
T2449,U1190,2026-04-02 15:25:37.198893,1092,travel,Canada,D1,debit,724,13,94,1,0,0
T2450,U1670,2026-04-04 05:46:37.198905,1267,subscriptions,Canada,D26,debit,1628,13,63,1,0,1
T2451,U1921,2026-03-05 21:00:37.198915,654,food,UAE,D47,credit,1069,18,27,0,0,0
T2452,U1999,2026-03-23 06:36:37.198925,914,subscriptions,UAE,D7,debit,452,18,28,0,0,0
T2453,U2000,2026-03-25 08:29:37.198935,18,travel,India,D9,credit,477,3,70,1,0,0
T2454,U1047,2026-03-10 07:58:37.198946,45,subscriptions,Canada,D33,credit,640,6,9,1,0,1
T2455,U1492,2026-03-08 03:02:37.198956,386,food,UK,D13,credit,662,19,22,0,0,0
T2456,U1540,2026-03-08 08:16:37.198967,170,jewelry,UK,D9,debit,1452,10,81,1,1,0
T2457,U1792,2026-03-16 13:10:37.198977,784,travel,UK,D16,debit,876,13,40,1,0,1
T2458,U1753,2026-03-27 00:54:37.198987,2015,groceries,Canada,D5,debit,1014,17,78,0,0,0
T2459,U1335,2026-04-01 17:30:37.198997,73,luxury,Germany,D40,credit,372,16,73,0,1,0
T2460,U1122,2026-03-18 01:21:37.199008,114,food,UAE,D21,debit,326,3,114,1,0,1
T2461,U1442,2026-03-14 14:55:37.199017,10,groceries,Germany,D41,credit,246,17,37,0,0,0
T2462,U1202,2026-03-01 11:00:37.199028,547,food,UAE,D16,credit,654,9,117,1,0,0
T2463,U1212,2026-03-30 10:03:37.199037,616,jewelry,India,D30,debit,735,16,22,0,1,0
T2464,U1101,2026-03-12 04:33:37.199048,1724,travel,UAE,D22,debit,1629,11,2,0,0,0
T2465,U1234,2026-03-08 12:49:37.199069,332,groceries,USA,D40,credit,382,15,18,1,0,1
T2466,U1971,2026-03-10 02:56:37.199081,39,travel,Germany,D46,debit,284,9,93,0,0,0
T2467,U1607,2026-03-07 15:04:37.199091,3310,electronics,UK,D3,debit,1912,5,117,0,1,0
T2468,U1601,2026-03-27 16:10:37.199102,2533,electronics,UAE,D30,debit,1633,19,34,0,1,0
T2469,U1303,2026-04-03 13:52:37.199129,1105,jewelry,India,D7,credit,520,11,34,0,1,0
T2470,U1021,2026-03-23 02:29:37.199162,457,subscriptions,UAE,D7,credit,1358,17,35,1,0,0
T2471,U1053,2026-03-18 12:44:37.199172,594,groceries,USA,D30,credit,1264,12,109,0,0,0
T2472,U1989,2026-03-10 17:38:37.199182,10,luxury,USA,D35,debit,695,1,46,0,1,0
T2473,U1166,2026-03-09 23:47:37.199192,1457,food,UK,D34,debit,1872,16,7,0,0,0
T2474,U1965,2026-03-13 06:11:37.199201,1087,food,USA,D31,credit,676,3,118,0,0,0
T2475,U1773,2026-03-06 01:27:37.199215,181,electronics,USA,D37,debit,1216,12,18,0,1,0
T2476,U1736,2026-03-20 04:44:37.199226,216,food,Canada,D32,credit,318,17,81,0,0,0
T2477,U1854,2026-03-27 21:53:37.199235,328,food,USA,D38,credit,1103,20,47,1,0,0
T2478,U1826,2026-03-13 15:26:37.199245,309,jewelry,USA,D10,credit,1038,9,45,0,1,0
T2479,U1325,2026-03-28 00:57:37.199255,3944,groceries,UK,D17,debit,1733,16,18,0,0,0
T2480,U1367,2026-03-29 00:05:37.199265,386,food,India,D17,debit,619,6,86,1,0,0
T2481,U1965,2026-04-02 17:53:37.199274,2273,food,Canada,D36,debit,1376,6,82,1,0,0
T2482,U1908,2026-03-16 06:55:37.199285,812,subscriptions,Germany,D38,credit,524,8,84,0,0,0
T2483,U1684,2026-03-10 16:30:37.199294,2538,food,Germany,D47,debit,1675,9,108,0,0,0
T2484,U1857,2026-03-18 05:35:37.199305,859,jewelry,Germany,D8,debit,389,13,89,1,1,0
T2485,U1245,2026-03-02 09:42:37.199314,190,electronics,UAE,D49,credit,583,5,87,1,1,0
T2486,U1466,2026-03-08 13:01:37.199325,1667,luxury,India,D33,credit,1837,19,65,0,1,0
T2487,U1641,2026-03-11 08:53:37.199356,231,luxury,India,D13,debit,1848,9,111,0,1,0
T2488,U1389,2026-03-29 15:21:37.199383,2052,food,Canada,D8,debit,1613,10,9,0,0,0
T2489,U1192,2026-03-13 00:19:37.199405,381,groceries,USA,D39,debit,486,18,10,1,0,1
T2490,U1615,2026-03-02 09:31:37.199432,690,jewelry,UK,D17,credit,597,19,119,1,1,0
T2491,U1726,2026-03-01 11:27:37.199459,116,travel,UK,D44,debit,958,3,6,1,0,0
T2492,U1938,2026-03-24 02:37:37.199470,1543,luxury,USA,D43,credit,793,14,81,0,1,0
T2493,U1359,2026-04-02 06:03:37.199487,2066,subscriptions,UAE,D8,debit,1882,20,68,1,0,1
T2494,U1546,2026-03-06 01:57:37.199500,585,subscriptions,UAE,D35,credit,910,11,38,0,0,0
T2495,U1929,2026-03-10 09:23:37.199510,945,jewelry,UAE,D18,credit,1400,17,60,0,1,0
T2496,U1619,2026-04-04 09:05:37.199522,1302,luxury,India,D29,debit,1647,8,28,0,1,0
T2497,U1060,2026-04-01 05:38:37.199532,1531,electronics,UAE,D34,debit,1086,7,60,0,1,0
T2498,U1946,2026-03-03 04:07:37.199542,2079,luxury,UK,D41,credit,1579,1,115,1,1,0
T2499,U1841,2026-03-07 22:09:37.199552,167,jewelry,Canada,D25,credit,364,4,6,1,1,0
T2500,U1264,2026-03-09 04:26:37.199564,157,electronics,USA,D43,credit,193,6,1,1,1,0
T2501,U1074,2026-03-31 17:12:37.199574,88,luxury,UK,D9,debit,393,12,11,1,1,0
T2502,U1491,2026-04-01 06:53:37.199591,2479,luxury,India,D39,credit,1421,6,39,1,1,0
T2503,U1737,2026-03-23 02:09:37.199601,594,luxury,Canada,D5,credit,1422,16,116,0,1,0
T2504,U1888,2026-03-06 03:41:37.199612,369,travel,UK,D17,debit,384,7,79,1,0,1
T2505,U1789,2026-03-28 09:56:37.199622,371,food,UAE,D19,debit,1955,18,31,1,0,0
T2506,U1384,2026-03-25 23:29:37.199633,101,jewelry,Canada,D18,debit,1388,12,2,0,1,0
T2507,U1181,2026-03-03 02:01:37.199642,375,travel,Canada,D29,credit,1115,12,65,1,0,0
T2508,U1845,2026-03-15 18:43:37.199658,77,food,India,D2,debit,676,10,5,1,0,0
T2509,U1202,2026-03-25 14:42:37.199669,507,groceries,Germany,D21,credit,1799,12,7,0,0,0
T2510,U1344,2026-03-21 18:23:37.199680,1462,subscriptions,UK,D5,credit,1969,6,58,1,0,1
T2511,U1141,2026-03-24 06:53:37.199690,2313,travel,USA,D7,credit,1059,14,48,1,0,1
T2512,U1999,2026-03-22 16:10:37.199700,1214,groceries,Germany,D6,debit,876,4,23,0,0,0
T2513,U1919,2026-03-26 16:21:37.199710,426,electronics,Canada,D19,credit,473,20,40,1,1,1
T2514,U1661,2026-03-10 16:50:37.199720,556,electronics,Canada,D2,credit,596,2,82,1,1,0
T2515,U1682,2026-03-30 19:36:37.199730,846,subscriptions,USA,D16,credit,1401,15,2,1,0,1
T2516,U1139,2026-03-05 20:29:37.199741,482,food,USA,D3,debit,1696,4,87,0,0,0
T2517,U1467,2026-03-25 01:25:37.199751,1472,groceries,Canada,D33,credit,913,16,59,0,0,0
T2518,U1808,2026-03-20 19:24:37.199761,2309,travel,Canada,D44,debit,1545,13,10,0,0,0
T2519,U1215,2026-03-03 21:41:37.199772,940,travel,Canada,D33,debit,1185,4,95,1,0,1
T2520,U1024,2026-03-31 13:43:37.199782,556,electronics,USA,D35,debit,681,19,48,1,1,0
T2521,U1316,2026-04-02 07:06:37.199792,2265,travel,USA,D31,debit,1602,9,8,0,0,0
T2522,U1974,2026-03-12 17:04:37.199803,99,electronics,Canada,D2,credit,172,12,85,0,1,0
T2523,U1028,2026-04-02 09:32:37.199813,1298,groceries,USA,D1,credit,990,19,10,0,0,1
T2524,U1537,2026-03-09 14:51:37.199823,1066,jewelry,Germany,D7,credit,1171,2,61,0,1,0
T2525,U1312,2026-03-31 13:17:37.199834,2214,subscriptions,Canada,D11,debit,1923,8,113,0,0,0
T2526,U1996,2026-03-07 18:45:37.199844,212,jewelry,UK,D46,debit,1562,11,67,0,1,0
T2527,U1158,2026-03-05 18:23:37.199855,647,travel,USA,D30,credit,847,2,101,1,0,1
T2528,U1979,2026-04-02 13:33:37.199865,845,luxury,Germany,D19,debit,1516,14,86,0,1,0
T2529,U1096,2026-03-04 12:47:37.199881,673,groceries,USA,D11,credit,449,10,50,0,0,0
T2530,U1696,2026-03-12 03:18:37.199893,1585,groceries,UK,D35,credit,1658,20,67,1,0,0
T2531,U1308,2026-03-16 17:35:37.199903,1852,groceries,UK,D26,debit,1144,19,15,0,0,0
T2532,U1395,2026-03-28 23:03:37.199913,100,subscriptions,Canada,D43,credit,391,2,26,1,0,0
T2533,U1588,2026-03-23 22:57:37.199923,63,electronics,UAE,D26,debit,106,17,35,1,1,1
T2534,U1727,2026-04-01 02:24:37.199934,153,food,Canada,D39,debit,104,19,99,1,0,0
T2535,U1265,2026-03-05 15:11:37.199943,850,food,Germany,D36,credit,1236,11,56,0,0,0
T2536,U1343,2026-03-01 05:41:37.199954,1578,luxury,UAE,D5,debit,1328,20,87,1,1,1
T2537,U1593,2026-04-01 23:42:37.199963,881,groceries,UAE,D42,debit,408,1,84,0,0,0
T2538,U1257,2026-03-16 08:56:37.199981,1058,travel,Germany,D36,credit,653,13,32,0,0,0
T2539,U1115,2026-03-27 23:08:37.199992,2637,luxury,India,D32,debit,1949,15,62,1,1,0
T2540,U1648,2026-03-01 00:19:37.200002,282,groceries,UK,D47,debit,1823,15,89,0,0,0
T2541,U1687,2026-04-04 01:23:37.200012,979,travel,USA,D14,credit,1788,11,29,0,0,0
T2542,U1719,2026-03-18 07:11:37.200023,699,jewelry,UK,D2,debit,410,6,24,1,1,0
T2543,U1132,2026-03-13 06:47:37.200033,172,travel,USA,D15,credit,129,17,60,0,0,0
T2544,U1823,2026-03-05 22:18:37.200043,692,luxury,India,D27,debit,262,19,7,1,1,1
T2545,U1556,2026-04-01 06:29:37.200054,1069,travel,Germany,D47,debit,1336,15,65,1,0,0
T2546,U1953,2026-03-22 01:09:37.200064,725,jewelry,USA,D1,credit,549,12,47,1,1,0
T2547,U1382,2026-03-22 05:38:37.200074,1106,food,UK,D37,credit,1262,13,36,1,0,1
T2548,U1529,2026-03-11 10:53:37.200087,2361,electronics,UAE,D33,credit,1553,9,5,0,1,0
T2549,U1695,2026-03-30 12:07:37.200098,833,electronics,UK,D15,credit,822,13,46,0,1,0
T2550,U1055,2026-03-06 15:57:37.200111,3410,electronics,UK,D29,debit,1882,16,90,0,1,0
T2551,U1083,2026-03-31 04:34:37.200162,404,groceries,UK,D1,debit,934,9,95,1,0,1
T2552,U1163,2026-03-18 23:05:37.200185,1369,jewelry,India,D3,credit,1823,14,49,1,1,0
T2553,U1688,2026-03-23 18:18:37.200221,605,subscriptions,USA,D12,credit,971,10,48,0,0,0
T2554,U1647,2026-03-24 14:59:37.200253,322,travel,Canada,D44,credit,1734,8,10,0,0,0
T2555,U1495,2026-03-14 21:45:37.200296,294,travel,USA,D49,credit,359,19,60,1,0,0
T2556,U1213,2026-03-30 01:42:37.200308,1096,subscriptions,Germany,D1,debit,1363,20,103,1,0,1
T2557,U1744,2026-03-31 11:57:37.200320,944,subscriptions,Germany,D50,credit,1108,19,115,1,0,0
T2558,U1857,2026-03-18 16:28:37.200330,165,electronics,USA,D17,credit,289,15,32,0,1,0
T2559,U1487,2026-04-02 22:46:37.200340,898,luxury,Germany,D29,debit,834,14,117,1,1,0
T2560,U1362,2026-03-05 03:02:37.200351,2014,jewelry,Canada,D28,credit,953,6,6,0,1,0
T2561,U1212,2026-03-28 23:16:37.200395,46,jewelry,UAE,D50,credit,264,14,45,0,1,0
T2562,U1068,2026-03-10 05:29:37.200409,1224,travel,India,D45,debit,960,6,78,0,0,0
T2563,U1909,2026-03-21 18:56:37.200419,315,groceries,Canada,D38,credit,803,17,95,1,0,1
T2564,U1140,2026-03-16 02:37:37.200430,3185,jewelry,India,D25,credit,1513,20,111,1,1,0
T2565,U1000,2026-03-06 13:32:37.200452,53,luxury,Germany,D39,debit,619,8,111,1,1,1
T2566,U1801,2026-03-22 18:27:37.200476,99,food,Germany,D50,credit,1303,19,77,1,0,1
T2567,U1539,2026-03-16 18:46:37.200510,605,jewelry,India,D47,debit,900,1,24,0,1,0
T2568,U1072,2026-03-25 22:04:37.200533,39,luxury,USA,D44,credit,338,19,23,1,1,1
T2569,U1256,2026-03-29 08:00:37.200544,1106,subscriptions,Germany,D20,debit,889,2,74,1,0,0
T2570,U1896,2026-03-23 02:35:37.200555,1864,electronics,Germany,D25,credit,1717,2,66,1,1,0
T2571,U1802,2026-03-06 22:55:37.200565,2044,luxury,USA,D2,credit,1728,11,2,1,1,1
T2572,U1260,2026-03-16 09:05:37.200585,663,travel,UAE,D36,credit,1864,12,82,0,0,0
T2573,U1697,2026-03-28 04:54:37.200596,3741,jewelry,Canada,D16,credit,1849,9,14,0,1,0
T2574,U1537,2026-03-29 01:49:37.200608,1844,subscriptions,Germany,D36,credit,1778,9,108,1,0,0
T2575,U1596,2026-03-05 05:29:37.200626,10,luxury,USA,D8,credit,1736,14,67,1,1,0
T2576,U1620,2026-03-06 08:41:37.200638,2000,travel,Canada,D13,debit,1294,3,67,0,0,0
T2577,U1046,2026-03-03 12:33:37.200648,1402,electronics,India,D43,credit,815,15,70,0,1,0
T2578,U1383,2026-03-03 08:54:37.200659,1501,subscriptions,India,D17,credit,662,19,65,0,0,0
T2579,U1782,2026-03-23 09:28:37.200669,1911,luxury,UAE,D30,debit,1241,11,60,0,1,0
T2580,U1032,2026-03-22 22:55:37.200679,199,travel,UAE,D5,debit,257,11,68,0,0,0
T2581,U1285,2026-03-02 22:55:37.200689,217,luxury,UK,D11,debit,319,1,6,0,1,0
T2582,U1542,2026-03-30 08:30:37.200699,120,food,Germany,D2,credit,157,11,21,1,0,0
T2583,U1322,2026-04-03 21:05:37.200709,813,subscriptions,UK,D29,debit,366,14,70,1,0,0
T2584,U1344,2026-03-28 16:41:37.200720,990,jewelry,Canada,D9,credit,1230,3,115,1,1,0
T2585,U1590,2026-03-15 20:17:37.200730,213,subscriptions,Germany,D19,debit,814,10,4,1,0,1
T2586,U1661,2026-03-09 01:37:37.200740,522,luxury,India,D20,credit,1996,20,84,0,1,0
T2587,U1530,2026-04-02 12:48:37.200751,150,travel,India,D11,credit,179,4,19,0,0,0
T2588,U1068,2026-03-06 21:02:37.200762,1768,food,Germany,D13,credit,1711,6,58,0,0,0
T2589,U1796,2026-03-19 14:59:37.200772,326,groceries,Canada,D17,debit,336,5,22,0,0,0
T2590,U1823,2026-04-02 17:46:37.200782,376,subscriptions,UAE,D1,credit,189,18,36,1,0,0
T2591,U1531,2026-04-01 22:00:37.200792,37,food,Canada,D1,debit,341,20,9,0,0,0
T2592,U1124,2026-03-25 22:56:37.200802,404,groceries,Germany,D24,credit,691,7,86,0,0,0
T2593,U1900,2026-03-29 19:26:37.200818,2710,subscriptions,India,D44,debit,1353,17,8,1,0,0
T2594,U1450,2026-03-25 22:28:37.200831,194,food,India,D24,credit,1520,7,110,0,0,0
T2595,U1018,2026-03-24 09:56:37.200841,707,travel,Canada,D34,debit,733,2,39,1,0,1
T2596,U1805,2026-03-24 10:25:37.200851,1026,groceries,Canada,D16,credit,1421,2,57,1,0,0
T2597,U1735,2026-03-31 01:29:37.200861,120,travel,India,D44,credit,217,1,80,1,0,0
T2598,U1365,2026-04-02 14:45:37.200871,343,food,Germany,D19,credit,306,14,95,1,0,0
T2599,U1494,2026-03-11 11:08:37.200881,2005,jewelry,USA,D26,credit,1500,14,50,1,1,0
T2600,U1513,2026-04-01 13:30:37.200896,118,jewelry,Germany,D24,credit,316,5,1,1,1,0
T2601,U1143,2026-03-17 02:07:37.200906,1560,groceries,India,D28,credit,895,9,84,1,0,0
T2602,U1581,2026-03-11 01:00:37.200917,3049,food,Canada,D13,credit,1140,6,74,0,0,0
T2603,U1437,2026-03-30 08:20:37.200926,522,jewelry,USA,D46,debit,1215,9,72,0,1,0
T2604,U1496,2026-03-04 06:26:37.200937,1381,luxury,Germany,D2,credit,1423,20,117,1,1,0
T2605,U1631,2026-03-11 10:33:37.200947,395,electronics,India,D13,credit,506,9,35,1,1,0
T2606,U1587,2026-03-12 23:37:37.200957,856,luxury,USA,D41,credit,453,11,80,1,1,0
T2607,U1781,2026-04-03 05:19:37.200967,640,travel,UAE,D15,debit,417,16,79,0,0,0
T2608,U1419,2026-03-11 12:59:37.200979,3069,groceries,UAE,D20,credit,1552,15,70,1,0,1
T2609,U1499,2026-03-18 03:26:37.200990,284,subscriptions,Canada,D38,debit,356,15,100,0,0,0
T2610,U1430,2026-03-06 01:27:37.201001,3769,jewelry,Canada,D27,debit,1612,20,21,0,1,0
T2611,U1736,2026-03-18 02:32:37.201019,869,jewelry,UAE,D8,credit,1199,5,68,1,1,0
T2612,U1144,2026-03-18 21:54:37.201031,578,electronics,UK,D10,credit,1521,6,60,0,1,0
T2613,U1826,2026-03-15 21:56:37.201041,1792,subscriptions,Germany,D1,debit,949,14,44,1,0,0
T2614,U1533,2026-04-03 08:34:37.201051,444,luxury,UK,D31,credit,1273,14,53,1,1,0
T2615,U1312,2026-03-01 20:10:37.201081,1206,electronics,UAE,D46,credit,1794,12,56,0,1,0
T2616,U1923,2026-03-08 09:25:37.201117,234,groceries,UAE,D16,debit,179,15,56,0,0,0
T2617,U1366,2026-03-12 01:06:37.201127,412,electronics,India,D38,credit,1699,11,75,1,1,0
T2618,U1205,2026-03-29 14:47:37.201137,1244,electronics,Germany,D27,credit,1375,1,117,0,1,0
T2619,U1088,2026-03-28 11:39:37.201147,669,jewelry,Germany,D49,credit,1896,18,56,1,1,1
T2620,U1845,2026-03-02 03:37:37.201157,1056,food,UK,D23,credit,533,19,70,0,0,0
T2621,U1562,2026-04-03 13:07:37.201166,371,groceries,USA,D50,debit,894,7,80,0,0,0
T2622,U1161,2026-03-31 17:14:37.201176,1910,groceries,India,D32,debit,1546,5,100,1,0,0
T2623,U1112,2026-03-15 04:25:37.201185,1186,jewelry,UAE,D40,debit,976,2,48,0,1,0
T2624,U1027,2026-04-02 07:16:37.201195,1785,luxury,UK,D33,debit,1872,10,76,1,1,0
T2625,U1549,2026-03-04 13:22:37.201205,1147,travel,UAE,D8,credit,1850,7,108,1,0,0
T2626,U1223,2026-03-06 14:27:37.201216,1429,jewelry,India,D24,debit,758,20,12,0,1,0
T2627,U1366,2026-03-12 09:29:37.201225,763,groceries,Germany,D7,debit,1515,13,39,1,0,0
T2628,U1699,2026-03-30 19:14:37.201235,2300,travel,Canada,D4,debit,1078,12,59,1,0,0
T2629,U1993,2026-03-29 02:51:37.201245,2370,electronics,UAE,D6,credit,1294,19,78,1,1,0
T2630,U1202,2026-03-14 11:06:37.201254,551,food,Germany,D28,debit,354,12,83,1,0,0
T2631,U1258,2026-03-01 06:27:37.201264,372,electronics,USA,D3,debit,705,20,10,0,1,0
T2632,U1177,2026-03-08 08:41:37.201274,2226,jewelry,Germany,D46,credit,1223,13,47,1,1,1
T2633,U1198,2026-03-30 15:55:37.201284,2270,groceries,Canada,D4,debit,1325,12,80,0,0,0
T2634,U1753,2026-03-20 11:08:37.201294,1285,jewelry,Canada,D3,debit,859,1,47,0,1,0
T2635,U1845,2026-03-08 01:05:37.201303,113,travel,Canada,D38,debit,491,18,103,0,0,1
T2636,U1452,2026-03-11 16:23:37.201313,3353,luxury,Germany,D36,credit,1977,1,58,1,1,0
T2637,U1964,2026-03-14 03:57:37.201323,3323,groceries,India,D20,credit,1940,8,19,0,0,0
T2638,U1516,2026-04-01 21:20:37.201333,218,electronics,UK,D15,credit,146,5,52,1,1,0
T2639,U1585,2026-03-09 04:10:37.201343,336,food,India,D49,debit,699,18,31,1,0,0
T2640,U1315,2026-03-28 12:54:37.201353,401,groceries,UK,D37,debit,1272,17,9,0,0,0
T2641,U1854,2026-03-28 19:42:37.201362,5855,electronics,UAE,D42,credit,1903,6,8,0,1,1
T2642,U1185,2026-03-13 01:02:37.201372,2402,electronics,USA,D19,debit,1588,18,62,0,1,0
T2643,U1365,2026-03-16 12:11:37.201382,31,food,UAE,D18,debit,227,11,38,1,0,0
T2644,U1451,2026-03-05 02:25:37.201392,1777,food,Germany,D31,credit,1266,1,27,0,0,0
T2645,U1635,2026-04-01 05:11:37.201401,3652,electronics,USA,D18,debit,1640,10,45,0,1,0
T2646,U1931,2026-03-09 07:57:37.201411,155,electronics,UAE,D10,debit,319,19,23,1,1,0
T2647,U1619,2026-03-18 15:06:37.201421,3349,subscriptions,UAE,D41,debit,1899,8,48,0,0,0
T2648,U1304,2026-03-14 21:39:37.201440,250,subscriptions,UK,D3,debit,177,1,50,0,0,0
T2649,U1061,2026-03-13 11:11:37.201450,2049,groceries,USA,D9,debit,1743,8,75,1,0,1
T2650,U1436,2026-03-10 07:17:37.201461,1013,groceries,Germany,D45,debit,1331,1,55,0,0,0
T2651,U1039,2026-03-19 13:59:37.201471,1535,subscriptions,Germany,D31,credit,1499,20,89,1,0,1
T2652,U1723,2026-03-07 23:28:37.201481,862,food,Germany,D43,credit,758,14,99,0,0,0
T2653,U1078,2026-03-05 00:44:37.201491,1438,luxury,UAE,D38,credit,1180,14,106,1,1,0
T2654,U1414,2026-03-30 01:32:37.201501,998,jewelry,UAE,D28,debit,1898,14,33,1,1,0
T2655,U1195,2026-03-24 11:40:37.201511,1165,groceries,UK,D10,credit,570,20,48,0,0,0
T2656,U1066,2026-03-15 13:11:37.201521,1414,luxury,UAE,D16,credit,1086,10,51,1,1,0
T2657,U1680,2026-04-02 05:11:37.201544,323,travel,USA,D39,debit,367,9,115,1,0,0
T2658,U1521,2026-03-15 07:01:37.201569,1475,jewelry,UAE,D10,debit,1597,11,112,1,1,0
T2659,U1728,2026-03-09 08:59:37.201592,326,electronics,Germany,D44,credit,446,14,51,0,1,0
T2660,U1309,2026-04-01 01:56:37.201613,3372,groceries,Canada,D1,credit,1622,10,99,1,0,1
T2661,U1880,2026-03-13 01:32:37.201624,689,luxury,India,D32,credit,808,3,59,0,1,0
T2662,U1148,2026-03-06 20:34:37.201634,2581,luxury,UK,D22,debit,1654,16,99,0,1,0
T2663,U1113,2026-03-17 02:16:37.201644,233,groceries,UK,D46,debit,421,19,56,1,0,1
T2664,U1645,2026-03-27 02:55:37.201657,4170,food,Canada,D34,debit,1215,7,25,1,0,1
T2665,U1995,2026-03-23 15:40:37.201667,2897,food,Canada,D22,debit,1717,14,16,1,0,0
T2666,U1999,2026-03-13 03:10:37.201678,85,jewelry,India,D5,credit,215,16,70,1,1,0
T2667,U1572,2026-03-14 15:18:37.201688,1019,food,UK,D31,debit,1764,19,3,0,0,0
T2668,U1910,2026-04-01 11:13:37.201698,1706,luxury,USA,D37,debit,1821,18,41,1,1,0
T2669,U1215,2026-03-23 03:58:37.201708,286,travel,Germany,D11,debit,419,19,26,1,0,0
T2670,U1538,2026-03-06 20:13:37.201719,201,luxury,UK,D37,credit,1962,1,107,1,1,0
T2671,U1583,2026-03-17 22:09:37.201728,94,luxury,UK,D6,debit,392,20,107,0,1,0
T2672,U1377,2026-03-03 08:50:37.201738,605,jewelry,UK,D3,debit,881,17,85,0,1,0
T2673,U1831,2026-03-04 00:07:37.201748,622,groceries,UK,D28,debit,528,14,70,0,0,0
T2674,U1833,2026-03-05 00:14:37.201758,333,groceries,UAE,D49,debit,203,7,79,1,0,0
T2675,U1278,2026-03-07 20:29:37.201771,304,travel,India,D40,credit,1634,3,41,0,0,0
T2676,U1754,2026-03-01 18:01:37.201782,1785,groceries,Canada,D6,credit,877,15,60,1,0,1
T2677,U1132,2026-04-01 07:15:37.201792,1329,jewelry,UK,D46,debit,1936,5,38,1,1,1
T2678,U1623,2026-03-02 04:18:37.201802,1448,groceries,USA,D25,credit,1633,2,73,1,0,0
T2679,U1060,2026-03-16 16:23:37.201829,1678,subscriptions,India,D28,debit,1274,2,99,0,0,0
T2680,U1081,2026-03-16 10:07:37.201840,865,luxury,India,D17,debit,608,19,109,1,1,1
T2681,U1541,2026-03-30 14:40:37.201850,1418,electronics,UK,D7,debit,1469,6,7,0,1,0
T2682,U1490,2026-03-03 14:27:37.201861,3019,jewelry,Canada,D1,debit,1891,14,49,0,1,0
T2683,U1936,2026-03-01 12:02:37.201878,79,electronics,USA,D19,debit,101,7,25,0,1,0
T2684,U1841,2026-03-12 04:48:37.201889,862,luxury,UK,D49,credit,490,7,74,1,1,0
T2685,U1721,2026-03-22 01:39:37.201906,1243,jewelry,USA,D22,debit,1313,9,89,0,1,1
T2686,U1541,2026-03-28 11:47:37.201917,886,jewelry,UK,D26,debit,488,10,47,0,1,0
T2687,U1537,2026-03-08 06:50:37.201928,315,food,Germany,D49,debit,135,6,76,0,0,0
T2688,U1909,2026-03-01 09:23:37.201938,720,subscriptions,Germany,D43,debit,376,2,64,1,0,0
T2689,U1019,2026-03-09 06:01:37.201948,103,jewelry,UAE,D39,credit,1199,4,116,0,1,0
T2690,U1717,2026-03-05 16:54:37.201959,79,electronics,Germany,D39,credit,159,14,72,1,1,0
T2691,U1768,2026-04-02 13:25:37.201970,1121,luxury,USA,D23,debit,1637,16,109,1,1,0
T2692,U1727,2026-03-24 15:57:37.201980,609,food,Canada,D28,credit,916,4,112,0,0,0
T2693,U1091,2026-03-05 19:05:37.201990,1007,luxury,India,D42,credit,618,3,55,0,1,0
T2694,U1449,2026-03-26 03:15:37.202000,1376,travel,USA,D15,debit,1926,10,40,0,0,0
T2695,U1470,2026-03-29 21:01:37.202010,731,jewelry,UAE,D16,debit,506,19,52,1,1,1
T2696,U1744,2026-04-01 16:05:37.202020,4785,food,Canada,D19,debit,1637,5,46,0,0,0
T2697,U1711,2026-03-22 14:09:37.202030,1434,subscriptions,UK,D23,debit,836,16,74,1,0,0
T2698,U1980,2026-03-31 08:25:37.202041,1396,jewelry,UK,D48,credit,478,17,96,1,1,0
T2699,U1165,2026-03-06 22:30:37.202051,851,jewelry,USA,D22,debit,364,19,10,0,1,0
T2700,U1038,2026-03-23 13:43:37.202069,383,electronics,UK,D9,debit,285,3,79,0,1,0
T2701,U1087,2026-03-14 14:46:37.202080,785,electronics,Canada,D10,debit,678,16,114,0,1,0
T2702,U1706,2026-03-12 15:06:37.202091,693,groceries,UAE,D1,credit,504,2,7,1,0,0
